,symbol_string,parameters,field_shape,cost,status,tileset,comoving,tile_shape
223,0001_1200,"(82.01818791001378, 37.28589812252325, 0)","(32, 32)",0.05046917250073473,0,padded,False,"(2, 4)"
224,0001_1201,"(38.33273146538714, 41.389500853104295, 0)","(32, 32)",0.17132329674834498,0,padded,False,"(2, 4)"
225,0001_1202,"(55.47358081004037, 46.4559515617424, 0)","(32, 32)",0.006304401047980051,0,padded,False,"(2, 4)"
226,0001_1210,"(61.54065268635507, 43.36383769156055, 0)","(32, 32)",0.02044435267430484,0,padded,False,"(2, 4)"
227,0001_1211,"(52.908611072475594, 46.036921099812815, 0)","(32, 32)",0.05136565117604995,0,padded,False,"(2, 4)"
228,0001_1212,"(40.83694903140264, 47.7488045617444, 0)","(32, 32)",1.739992806462439e-10,-1,padded,False,"(2, 4)"
229,0001_1220,"(38.00150388183864, 45.7127526947536, 0)","(32, 32)",0.1263047335311531,0,padded,False,"(2, 4)"
230,0001_1221,"(37.502441798577316, 47.08567072465874, 0)","(32, 32)",5.359048350841636e-07,-1,padded,False,"(2, 4)"
231,0001_1222,"(40.364200653112114, 50.484914710698746, 0)","(32, 32)",0.013258424266351045,0,padded,False,"(2, 4)"
232,0001_2000,"(43.278176419919895, 35.45170019107394, 0)","(32, 32)",0.04665201263031352,0,padded,False,"(2, 4)"
233,0001_2001,"(97.89256924727925, 37.50437639359021, 0)","(32, 32)",0.047307780028658354,0,padded,False,"(2, 4)"
234,0001_2002,"(32.57116530841965, 40.83120401515544, 0)","(32, 32)",1.2560895023584468e-07,-1,padded,False,"(2, 4)"
235,0001_2010,"(43.05749057691898, 40.219944208844545, 0)","(32, 32)",1.13067072029078e-09,-1,padded,False,"(2, 4)"
236,0001_2011,"(43.49141717088022, 41.88799641063917, 0)","(32, 32)",0.3547522821696292,0,padded,False,"(2, 4)"
237,0001_2012,"(49.0197896654747, 43.59014505168336, 0)","(32, 32)",0.08203601242552412,0,padded,False,"(2, 4)"
238,0001_2020,"(62.66327278257606, 37.661532835979514, 0)","(32, 32)",8.256856731729952e-07,-1,padded,False,"(2, 4)"
239,0001_2021,"(37.03973902271097, 44.13405578487146, 0)","(32, 32)",0.21567971291597413,0,padded,False,"(2, 4)"
240,0001_2022,"(41.038534574150304, 48.65778990207238, 0)","(32, 32)",7.618498643441585e-07,-1,padded,False,"(2, 4)"
241,0001_2100,"(37.14891307528595, 38.33388553771624, 0)","(32, 32)",0.23317447347371642,0,padded,False,"(2, 4)"
242,0001_2101,"(61.4797133157574, 42.82746095719369, 0)","(32, 32)",0.08065137320624653,0,padded,False,"(2, 4)"
243,0001_2102,"(62.075859099868374, 44.41318175324251, 0)","(32, 32)",1.7541730101489396e-08,-1,padded,False,"(2, 4)"
244,0001_2110,"(55.53748511261457, 44.17351987124912, 0)","(32, 32)",8.70688675945512e-08,-1,padded,False,"(2, 4)"
245,0001_2111,"(43.87994621832739, 45.99286214459806, 0)","(32, 32)",0.05290164803578788,0,padded,False,"(2, 4)"
246,0001_2112,"(41.267909113817886, 46.496721184275465, 0)","(32, 32)",0.10958912718670001,0,padded,False,"(2, 4)"
247,0001_2120,"(63.551603027673906, 45.84168415010234, 0)","(32, 32)",0.060045197610228876,0,padded,False,"(2, 4)"
248,0001_2121,"(41.281313767364175, 46.451213702321084, 0)","(32, 32)",0.15085170384556165,0,padded,False,"(2, 4)"
249,0001_2122,"(30.097970205855912, 48.77205288323299, 0)","(32, 32)",0.10839496961425334,0,padded,False,"(2, 4)"
250,0001_2200,"(37.5422856595792, 39.27319688835843, 0)","(32, 32)",0.26390152728817284,0,padded,False,"(2, 4)"
251,0001_2201,"(41.17374417688364, 44.678641737084774, 0)","(32, 32)",0.04763803820848803,0,padded,False,"(2, 4)"
252,0001_2202,"(32.8221420583725, 46.384678425989264, 0)","(32, 32)",0.08657366092476337,0,padded,False,"(2, 4)"
253,0001_2210,"(62.77911253200789, 42.859950255296816, 0)","(32, 32)",0.00011087539399826258,0,padded,False,"(2, 4)"
254,0001_2211,"(49.16216048087885, 46.308740602425566, 0)","(32, 32)",0.04068202760611733,0,padded,False,"(2, 4)"
255,0001_2212,"(40.13261594401, 50.02758048881391, 0)","(32, 32)",0.15467403890827489,0,padded,False,"(2, 4)"
256,0001_2220,"(39.116240252169156, 45.73732441392288, 0)","(32, 32)",0.061633499636285574,0,padded,False,"(2, 4)"
257,0001_2221,"(47.4494768358627, 49.063085472819594, 0)","(32, 32)",0.191296933100957,0,padded,False,"(2, 4)"
258,0001_2222,"(54.49932133096203, 49.86220440503416, 0)","(32, 32)",0.0546528408749226,0,padded,False,"(2, 4)"
259,0002_0011,"(50.646477357395895, 42.79937294032717, 0)","(32, 32)",2.7888376192140705e-11,-1,padded,False,"(2, 4)"
260,0002_0012,"(34.26249201117134, 40.78510157461385, 0)","(32, 32)",0.046683055990411594,0,padded,False,"(2, 4)"
261,0002_0020,"(41.62302304756441, 38.33277871193804, 0)","(32, 32)",3.649724695844743e-07,-1,padded,False,"(2, 4)"
262,0002_0021,"(56.9100130565173, 41.72385055922507, 0)","(32, 32)",0.11423718860996301,0,padded,False,"(2, 4)"
263,0002_0022,"(60.48576220062716, 43.44748972411996, 0)","(32, 32)",0.05900588139727746,0,padded,False,"(2, 4)"
264,0002_0101,"(51.09122300046732, 39.70247865735722, 0)","(32, 32)",0.06630573973714586,0,padded,False,"(2, 4)"
265,0002_0102,"(48.93897878529983, 41.63064041535422, 0)","(32, 32)",4.009570443995351e-07,-1,padded,False,"(2, 4)"
266,0002_0110,"(49.785866186104116, 40.38798953160742, 0)","(32, 32)",0.06564139313486211,0,padded,False,"(2, 4)"
267,0002_0111,"(55.621737006485, 42.76565445419343, 0)","(32, 32)",4.638352384887374e-11,-1,padded,False,"(2, 4)"
268,0002_0112,"(46.18075591428384, 44.23623208583493, 0)","(32, 32)",0.06563044145634617,0,padded,False,"(2, 4)"
269,0002_0120,"(43.32332552934269, 38.97331334392243, 0)","(32, 32)",8.911663552065254e-07,-1,padded,False,"(2, 4)"
270,0002_0121,"(29.92086620558595, 42.15876778957921, 0)","(32, 32)",8.564479570841889e-07,-1,padded,False,"(2, 4)"
271,0002_0122,"(44.08503241847875, 48.78630600558257, 0)","(32, 32)",5.770949301369558e-11,-1,padded,False,"(2, 4)"
272,0002_0201,"(32.64862538657817, 38.9068444418789, 0)","(32, 32)",9.808128574560083e-13,-1,padded,False,"(2, 4)"
273,0002_0202,"(63.90520811326535, 41.78100813223669, 0)","(32, 32)",0.09631185279921867,0,padded,False,"(2, 4)"
274,0002_0210,"(38.35993108516807, 41.05468968635996, 0)","(32, 32)",4.80414216547041e-09,-1,padded,False,"(2, 4)"
275,0002_0211,"(59.9988690757355, 42.989126898858906, 0)","(32, 32)",0.08704390408836105,0,padded,False,"(2, 4)"
276,0002_0212,"(60.76502385171281, 47.6391296528239, 0)","(32, 32)",0.0852639190447168,0,padded,False,"(2, 4)"
277,0002_0220,"(73.31504917189828, 42.87104321086483, 0)","(32, 32)",0.03609419753167215,0,padded,False,"(2, 4)"
278,0002_0221,"(40.264059607504265, 44.28042431670887, 0)","(32, 32)",0.1249704344430629,0,padded,False,"(2, 4)"
279,0002_0222,"(47.85319016796729, 48.31896007826404, 0)","(32, 32)",0.12686762833577378,0,padded,False,"(2, 4)"
280,0002_1001,"(35.85466268219224, 38.986224414064104, 0)","(32, 32)",0.12111043323968813,0,padded,False,"(2, 4)"
281,0002_1002,"(45.454628928374184, 40.75183213988385, 0)","(32, 32)",6.444433604993187e-14,-1,padded,False,"(2, 4)"
282,0002_1010,"(49.01881228849594, 42.585103037332914, 0)","(32, 32)",5.709237519477029e-10,-1,padded,False,"(2, 4)"
283,0002_1011,"(39.199110283933024, 39.294241207192606, 0)","(32, 32)",0.0648337069091534,0,padded,False,"(2, 4)"
284,0002_1012,"(36.576130457543194, 43.02266740172948, 0)","(32, 32)",0.3908665344587856,0,padded,False,"(2, 4)"
285,0002_1020,"(56.079331041599744, 38.991757853970704, 0)","(32, 32)",0.14034754267231203,0,padded,False,"(2, 4)"
286,0002_1021,"(46.05680598599399, 44.91723743182495, 0)","(32, 32)",3.9518447545482144e-10,-1,padded,False,"(2, 4)"
287,0002_1022,"(51.78014715472567, 45.8124495962818, 0)","(32, 32)",0.03723844727584163,0,padded,False,"(2, 4)"
288,0002_1100,"(49.75251101954678, 40.61521115813565, 0)","(32, 32)",0.1048952022614094,0,padded,False,"(2, 4)"
289,0002_1101,"(44.7137505717343, 43.443412578251554, 0)","(32, 32)",5.873938068590448e-12,-1,padded,False,"(2, 4)"
290,0002_1102,"(63.18828753834357, 43.27199434583523, 0)","(32, 32)",0.06337529053383803,0,padded,False,"(2, 4)"
291,0002_1110,"(48.07078088949101, 42.45447336636325, 0)","(32, 32)",0.10939740691062416,0,padded,False,"(2, 4)"
292,0002_1111,"(35.95585251347252, 44.65263826044023, 0)","(32, 32)",0.13957747777285662,0,padded,False,"(2, 4)"
293,0002_1112,"(49.59684635549866, 49.789886200569214, 0)","(32, 32)",0.12816501288276283,0,padded,False,"(2, 4)"
294,0002_1120,"(43.579369361304735, 43.11860732508416, 0)","(32, 32)",0.1334601696041737,0,padded,False,"(2, 4)"
295,0002_1121,"(46.68476474574128, 48.72640497887794, 0)","(32, 32)",0.05070672289383843,0,padded,False,"(2, 4)"
296,0002_1122,"(42.17932896575592, 49.20023880824538, 0)","(32, 32)",0.1638030963724173,0,padded,False,"(2, 4)"
297,0002_1200,"(33.242118094225454, 40.94374530004119, 0)","(32, 32)",0.12728112487314144,0,padded,False,"(2, 4)"
298,0002_1201,"(41.91060492599579, 44.29477515551161, 0)","(32, 32)",0.059633585745110566,0,padded,False,"(2, 4)"
299,0002_1202,"(55.79334634245733, 47.6926679716277, 0)","(32, 32)",0.08049137114594843,0,padded,False,"(2, 4)"
300,0002_1210,"(52.40162395826356, 43.757254310087774, 0)","(32, 32)",0.19207882738500145,0,padded,False,"(2, 4)"
301,0002_1211,"(43.9200014193868, 47.35940858685846, 0)","(32, 32)",0.06862144364764365,0,padded,False,"(2, 4)"
302,0002_1212,"(50.648955310328, 50.66105246942665, 0)","(32, 32)",0.12372494369222489,0,padded,False,"(2, 4)"
303,0002_1220,"(52.24366453370421, 47.58432675323822, 0)","(32, 32)",1.8699542268532419e-10,-1,padded,False,"(2, 4)"
304,0002_1221,"(36.61601175073773, 48.08371734442943, 0)","(32, 32)",0.10014537593886358,0,padded,False,"(2, 4)"
305,0002_1222,"(40.28898459714095, 50.97885731197023, 0)","(32, 32)",0.18725935959836923,0,padded,False,"(2, 4)"
306,0002_2001,"(34.48993598222969, 40.86061978382483, 0)","(32, 32)",0.04209803878941325,0,padded,False,"(2, 4)"
307,0002_2002,"(55.39081630029119, 44.32351117837009, 0)","(32, 32)",0.035870651718600766,0,padded,False,"(2, 4)"
308,0002_2010,"(44.34902490676646, 41.59360545297423, 0)","(32, 32)",3.310030945450966e-10,-1,padded,False,"(2, 4)"
309,0002_2011,"(48.8432148954839, 42.72521104187262, 0)","(32, 32)",0.04045994227184047,0,padded,False,"(2, 4)"
310,0002_2012,"(56.57092937791858, 48.02852269172168, 0)","(32, 32)",0.10344894636065811,0,padded,False,"(2, 4)"
311,0002_2020,"(51.08307528056442, 42.29718877101242, 0)","(32, 32)",2.6200827256189984e-08,-1,padded,False,"(2, 4)"
312,0002_2021,"(41.342083170297556, 44.759187708916016, 0)","(32, 32)",2.0466549035699412e-07,-1,padded,False,"(2, 4)"
313,0002_2022,"(35.25441102774656, 48.49460446716436, 0)","(32, 32)",0.1381058175778123,0,padded,False,"(2, 4)"
314,0002_2100,"(42.527244113301464, 40.007790780432, 0)","(32, 32)",0.19201156320819468,0,padded,False,"(2, 4)"
315,0002_2101,"(40.11742759397861, 42.135962158181904, 0)","(32, 32)",1.0670213622095502e-12,-1,padded,False,"(2, 4)"
316,0002_2102,"(55.04658285465501, 45.68364770622544, 0)","(32, 32)",1.7536473849761462e-11,-1,padded,False,"(2, 4)"
317,0002_2110,"(48.517277686327255, 45.17589458715694, 0)","(32, 32)",2.6907834421250355e-11,-1,padded,False,"(2, 4)"
318,0002_2111,"(52.88615987717693, 48.0459858737951, 0)","(32, 32)",0.023561711962977787,0,padded,False,"(2, 4)"
319,0002_2112,"(52.90284772255181, 49.747749859712286, 0)","(32, 32)",0.14452637759613526,0,padded,False,"(2, 4)"
320,0002_2120,"(51.71246702654151, 48.19626196585857, 0)","(32, 32)",0.014525411661119538,0,padded,False,"(2, 4)"
321,0002_2121,"(40.6551681491285, 49.198552260229086, 0)","(32, 32)",0.18852532115036377,0,padded,False,"(2, 4)"
322,0002_2122,"(37.81195787324843, 51.17919675722315, 0)","(32, 32)",0.19611705284404427,0,padded,False,"(2, 4)"
323,0002_2200,"(49.95169183916789, 42.488608243135104, 0)","(32, 32)",0.059209537313712694,0,padded,False,"(2, 4)"
324,0002_2201,"(34.575033442432975, 45.59726980517018, 0)","(32, 32)",0.31368341664024885,0,padded,False,"(2, 4)"
325,0002_2202,"(40.256876140114706, 48.36509428332115, 0)","(32, 32)",0.17883273745823325,0,padded,False,"(2, 4)"
326,0002_2210,"(42.406912142200454, 46.08547067085522, 0)","(32, 32)",0.1575470269557059,0,padded,False,"(2, 4)"
327,0002_2211,"(39.321619319189956, 49.550854591610424, 0)","(32, 32)",0.1291184771937778,0,padded,False,"(2, 4)"
328,0002_2212,"(44.68766418380149, 51.33685519131914, 0)","(32, 32)",0.16530989117110859,0,padded,False,"(2, 4)"
329,0002_2220,"(66.96080783561752, 48.97992746495198, 0)","(32, 32)",0.04440356687910902,0,padded,False,"(2, 4)"
330,0002_2221,"(39.419940465575614, 51.714948580867215, 0)","(32, 32)",0.17888896152698866,0,padded,False,"(2, 4)"
331,0002_2222,"(40.380815882169806, 54.829438723096686, 0)","(32, 32)",0.04239242466954968,0,padded,False,"(2, 4)"
332,0011_0012,"(36.13661749705453, 40.88812185412964, 0)","(32, 32)",0.14709234872326907,0,padded,False,"(2, 4)"
333,0011_0021,"(63.75231010209695, 42.22641224655974, 0)","(32, 32)",2.0558351140826825e-08,-1,padded,False,"(2, 4)"
334,0011_0022,"(46.49527812000614, 41.1582231825957, 0)","(32, 32)",4.259828239434225e-13,-1,padded,False,"(2, 4)"
335,0011_0101,"(55.16800610924246, 41.833542494105615, 0)","(32, 32)",0.07496464934088738,0,padded,False,"(2, 4)"
336,0011_0102,"(37.05757893951964, 40.926391319634575, 0)","(32, 32)",0.22950783219218343,0,padded,False,"(2, 4)"
337,0011_0110,"(34.832994497980586, 39.7492893379366, 0)","(32, 32)",0.22816836385897618,0,padded,False,"(2, 4)"
338,0011_0111,"(69.99194296114028, 42.701918098679954, 0)","(32, 32)",1.5444506961635294e-07,-1,padded,False,"(2, 4)"
339,0011_0112,"(36.89002525368654, 45.28981768590025, 0)","(32, 32)",0.2271404638738461,0,padded,False,"(2, 4)"
340,0011_0120,"(63.782049591588816, 41.238579565591465, 0)","(32, 32)",0.11374136538791424,0,padded,False,"(2, 4)"
341,0011_0121,"(45.271165787606016, 44.55194644350605, 0)","(32, 32)",0.06377641732147063,0,padded,False,"(2, 4)"
342,0011_0122,"(38.78425025464577, 46.94991488632757, 0)","(32, 32)",0.13372005502547357,0,padded,False,"(2, 4)"
343,0011_0201,"(43.14928947809911, 40.99359186374368, 0)","(32, 32)",0.19465324554954028,0,padded,False,"(2, 4)"
344,0011_0202,"(55.15728613835352, 41.95727820664514, 0)","(32, 32)",0.029492079879595817,0,padded,False,"(2, 4)"
345,0011_0210,"(44.8686456113192, 40.50456147792779, 0)","(32, 32)",0.13570309521946794,0,padded,False,"(2, 4)"
346,0011_0211,"(45.04592178693126, 45.41530817880745, 0)","(32, 32)",0.12095150696359312,0,padded,False,"(2, 4)"
347,0011_0212,"(39.236352186788125, 46.27141385255978, 0)","(32, 32)",0.1897724013365777,0,padded,False,"(2, 4)"
348,0011_0220,"(42.591515779638925, 44.93078102104545, 0)","(32, 32)",0.1377456256878962,0,padded,False,"(2, 4)"
349,0011_0221,"(46.34123484146565, 47.0837188205163, 0)","(32, 32)",0.13399615297805098,0,padded,False,"(2, 4)"
350,0011_0222,"(35.254830886234025, 49.91067006427679, 0)","(32, 32)",3.009456944807228e-11,-1,padded,False,"(2, 4)"
351,0011_1002,"(49.56739287711215, 40.204591082696055, 0)","(32, 32)",0.036557904689029884,0,padded,False,"(2, 4)"
352,0011_1010,"(46.79392868720232, 42.56070041883484, 0)","(32, 32)",0.11060016456694996,0,padded,False,"(2, 4)"
353,0011_1011,"(35.594709356597626, 42.03577272305018, 0)","(32, 32)",0.2068786891645597,0,padded,False,"(2, 4)"
354,0011_1012,"(37.57270395811307, 44.731533957474845, 0)","(32, 32)",0.25325767907103824,0,padded,False,"(2, 4)"
355,0011_1020,"(39.740452170622135, 40.3316574016429, 0)","(32, 32)",0.22527151347349297,0,padded,False,"(2, 4)"
356,0011_1021,"(44.8419288753977, 46.545659911136156, 0)","(32, 32)",0.010890014973075313,0,padded,False,"(2, 4)"
357,0011_1022,"(34.94268354127673, 47.60222574718903, 0)","(32, 32)",0.13723338249729952,0,padded,False,"(2, 4)"
358,0011_1101,"(63.95010480441489, 48.110877973984515, 0)","(32, 32)",2.1246954976392922e-10,-1,padded,False,"(2, 4)"
359,0011_1102,"(47.76342538188042, 45.729394308225, 0)","(32, 32)",0.08871823962492384,0,padded,False,"(2, 4)"
360,0011_1110,"(58.625827664434695, 43.17636057794358, 0)","(32, 32)",0.07900903905317617,0,padded,False,"(2, 4)"
361,0011_1111,"(50.04187092618325, 47.22175942014694, 0)","(32, 32)",0.03596186477343296,0,padded,False,"(2, 4)"
362,0011_1112,"(32.0607714860322, 48.49908389404085, 0)","(32, 32)",0.1682588358408617,0,padded,False,"(2, 4)"
363,0011_1120,"(58.02806243827722, 47.326723910585514, 0)","(32, 32)",4.731504248776353e-11,-1,padded,False,"(2, 4)"
364,0011_1121,"(45.967226979018726, 52.12574377497908, 0)","(32, 32)",0.029741952367577006,0,padded,False,"(2, 4)"
365,0011_1122,"(40.83386712885303, 50.549145648553235, 0)","(32, 32)",0.1700425277405525,0,padded,False,"(2, 4)"
366,0011_1200,"(34.46304276005707, 41.15570201618106, 0)","(32, 32)",0.12574347228006802,0,padded,False,"(2, 4)"
367,0011_1201,"(62.60277682422194, 46.58142935154116, 0)","(32, 32)",4.391930401836161e-07,-1,padded,False,"(2, 4)"
368,0011_1202,"(43.12622397248293, 47.44567195588132, 0)","(32, 32)",0.1267892978320307,0,padded,False,"(2, 4)"
369,0011_1210,"(58.31530395177317, 43.98571304958214, 0)","(32, 32)",0.04041723342972201,0,padded,False,"(2, 4)"
370,0011_1211,"(53.699030201383806, 48.26033062976729, 0)","(32, 32)",0.07182075496433052,0,padded,False,"(2, 4)"
371,0011_1212,"(44.346722871255295, 51.322756305662345, 0)","(32, 32)",0.22129168801977886,0,padded,False,"(2, 4)"
372,0011_1220,"(44.1610242808077, 48.33572835737822, 0)","(32, 32)",0.14743090581526802,0,padded,False,"(2, 4)"
373,0011_1221,"(39.6671186108505, 50.632162950964286, 0)","(32, 32)",0.22988212988005582,0,padded,False,"(2, 4)"
374,0011_1222,"(38.38408869791287, 52.878349395870465, 0)","(32, 32)",0.2250491314817835,0,padded,False,"(2, 4)"
375,0011_2001,"(39.363316108543486, 43.508915259318854, 0)","(32, 32)",0.1182361884919501,0,padded,False,"(2, 4)"
376,0011_2002,"(45.46685215010125, 43.25052496454953, 0)","(32, 32)",0.08685510425141725,0,padded,False,"(2, 4)"
377,0011_2010,"(49.75433798782981, 42.887758941031464, 0)","(32, 32)",0.04907569539741846,0,padded,False,"(2, 4)"
378,0011_2011,"(31.873940057216505, 44.480501058871866, 0)","(32, 32)",0.23961236419867293,0,padded,False,"(2, 4)"
379,0011_2012,"(38.22491833411222, 46.86230750046696, 0)","(32, 32)",0.26220918918653435,0,padded,False,"(2, 4)"
380,0011_2020,"(50.53663747758208, 45.85663566470263, 0)","(32, 32)",5.532344896387576e-09,-1,padded,False,"(2, 4)"
381,0011_2021,"(46.17020428979575, 47.295142590408766, 0)","(32, 32)",0.06000078411051215,0,padded,False,"(2, 4)"
382,0011_2022,"(37.51194828214767, 49.278499088730385, 0)","(32, 32)",0.25468395383686904,0,padded,False,"(2, 4)"
383,0011_2100,"(42.55732856118145, 41.73597934731712, 0)","(32, 32)",0.11032529463672386,0,padded,False,"(2, 4)"
384,0011_2101,"(38.28243659380711, 43.4599048109551, 0)","(32, 32)",0.13500467704804311,0,padded,False,"(2, 4)"
385,0011_2102,"(44.9930444848817, 48.061406715580375, 0)","(32, 32)",0.17249542667238282,0,padded,False,"(2, 4)"
386,0011_2110,"(55.60181810217274, 43.632346494868486, 0)","(32, 32)",4.352546270525528e-11,-1,padded,False,"(2, 4)"
387,0011_2111,"(34.84823264733736, 48.054369591861544, 0)","(32, 32)",0.15974177069605613,0,padded,False,"(2, 4)"
388,0011_2112,"(38.43508773942043, 52.776643797005086, 0)","(32, 32)",0.12485945868766718,0,padded,False,"(2, 4)"
389,0011_2120,"(38.54008643067591, 47.52783689833663, 0)","(32, 32)",0.14822270771481538,0,padded,False,"(2, 4)"
390,0011_2121,"(39.443798915696945, 50.85264790188108, 0)","(32, 32)",0.28236403395241616,0,padded,False,"(2, 4)"
391,0011_2122,"(49.514770234999396, 51.448326605427724, 0)","(32, 32)",0.19167970005846796,0,padded,False,"(2, 4)"
392,0011_2200,"(88.23401364381223, 43.47153034541411, 0)","(32, 32)",0.04752425788650075,0,padded,False,"(2, 4)"
393,0011_2201,"(64.57201014732226, 47.336196004681256, 0)","(32, 32)",3.874166135929487e-08,-1,padded,False,"(2, 4)"
394,0011_2202,"(39.46938778143281, 49.96936794130722, 0)","(32, 32)",0.19486423871436867,0,padded,False,"(2, 4)"
395,0011_2210,"(50.36517165865298, 48.23408541855671, 0)","(32, 32)",0.10525926854652379,0,padded,False,"(2, 4)"
396,0011_2211,"(42.12371669979591, 51.14970365811757, 0)","(32, 32)",0.23615694045610447,0,padded,False,"(2, 4)"
397,0011_2212,"(58.1930813448516, 52.222155883095944, 0)","(32, 32)",0.17106632990708648,0,padded,False,"(2, 4)"
398,0011_2220,"(34.85619530202135, 48.5455338192817, 0)","(32, 32)",0.2455931428920724,0,padded,False,"(2, 4)"
399,0011_2221,"(43.357174098750235, 52.63871061442219, 0)","(32, 32)",0.09559158279344288,0,padded,False,"(2, 4)"
400,0011_2222,"(39.64249337384895, 55.5705979417564, 0)","(32, 32)",0.2910059800931513,0,padded,False,"(2, 4)"
401,0012_0021,"(39.80348372206127, 45.58227177127418, 0)","(32, 32)",0.2214427311112427,0,padded,False,"(2, 4)"
402,0012_0022,"(49.783005019570474, 46.63813333669787, 0)","(32, 32)",0.17559865035890515,0,padded,False,"(2, 4)"
403,0012_0101,"(44.22631973639767, 41.03569742048607, 0)","(32, 32)",0.23938630998150162,0,padded,False,"(2, 4)"
404,0012_0102,"(37.45879344511559, 44.12800555184974, 0)","(32, 32)",0.3356949607480763,0,padded,False,"(2, 4)"
405,0012_0111,"(53.42040243437093, 47.306518044103484, 0)","(32, 32)",0.11022887358918526,0,padded,False,"(2, 4)"
406,0012_0112,"(40.60627485867642, 48.84959198927581, 0)","(32, 32)",0.21859993224014604,0,padded,False,"(2, 4)"
407,0012_0120,"(60.670675841667844, 45.41976761309738, 0)","(32, 32)",1.3380468369336282e-08,-1,padded,False,"(2, 4)"
408,0012_0121,"(60.54259968736593, 50.6770138513457, 0)","(32, 32)",0.06222385004467845,0,padded,False,"(2, 4)"
409,0012_0122,"(37.03327448085527, 48.90982117147408, 0)","(32, 32)",0.33851613897266686,0,padded,False,"(2, 4)"
410,0012_0201,"(59.9369843500548, 46.42303220085948, 0)","(32, 32)",0.06858791454237462,0,padded,False,"(2, 4)"
411,0012_0202,"(39.54387702124311, 45.882782905685985, 0)","(32, 32)",0.44675407488883,0,padded,False,"(2, 4)"
412,0012_0210,"(55.945570553555704, 45.31830386623575, 0)","(32, 32)",0.037828998623891136,0,padded,False,"(2, 4)"
413,0012_0211,"(37.63269721127953, 47.97321616359206, 0)","(32, 32)",0.17486385981714986,0,padded,False,"(2, 4)"
414,0012_0212,"(40.44767463076462, 49.0121926228792, 0)","(32, 32)",0.3086336531477728,0,padded,False,"(2, 4)"
415,0012_0220,"(64.38439163796994, 46.079902821175246, 0)","(32, 32)",0.19013193706206716,0,padded,False,"(2, 4)"
416,0012_0221,"(52.749859263318505, 50.15780743533385, 0)","(32, 32)",0.05096798437769777,0,padded,False,"(2, 4)"
417,0012_0222,"(42.310353895142825, 51.22008381496122, 0)","(32, 32)",0.2391241402095492,0,padded,False,"(2, 4)"
418,0012_1002,"(65.61486319812882, 46.42629651938835, 0)","(32, 32)",5.266699216672516e-07,-1,padded,False,"(2, 4)"
419,0012_1010,"(45.01552887914357, 43.771341027467486, 0)","(32, 32)",4.729488398465709e-07,-1,padded,False,"(2, 4)"
420,0012_1011,"(66.00107152931525, 44.28523647969863, 0)","(32, 32)",2.2549378513278632e-07,-1,padded,False,"(2, 4)"
421,0012_1012,"(45.3010379811262, 47.1504329979143, 0)","(32, 32)",0.16794350298933872,0,padded,False,"(2, 4)"
422,0012_1020,"(62.147646383912324, 44.9611034534112, 0)","(32, 32)",2.3636554711997376e-07,-1,padded,False,"(2, 4)"
423,0012_1021,"(39.083043877763274, 47.68708743321633, 0)","(32, 32)",0.14287562265582393,0,padded,False,"(2, 4)"
424,0012_1022,"(35.14754265285665, 49.03466501812227, 0)","(32, 32)",0.23419427506260426,0,padded,False,"(2, 4)"
425,0012_1101,"(71.47634015646288, 47.322820237626445, 0)","(32, 32)",1.4633760188623908e-05,0,padded,False,"(2, 4)"
426,0012_1102,"(37.68579358332097, 47.51567114758639, 0)","(32, 32)",0.23406367260677188,0,padded,False,"(2, 4)"
427,0012_1110,"(69.64184158415945, 44.23601180727646, 0)","(32, 32)",3.5489820277253224e-08,-1,padded,False,"(2, 4)"
428,0012_1111,"(40.088238632750574, 49.03012355948419, 0)","(32, 32)",0.08984942413969876,0,padded,False,"(2, 4)"
429,0012_1112,"(37.30138685629913, 50.365430214918256, 0)","(32, 32)",0.2967991943092909,0,padded,False,"(2, 4)"
430,0012_1120,"(59.793768212661746, 48.56513905341799, 0)","(32, 32)",0.14485013575042932,0,padded,False,"(2, 4)"
431,0012_1121,"(36.36555415962579, 50.2643500813781, 0)","(32, 32)",0.08453115650764365,0,padded,False,"(2, 4)"
432,0012_1122,"(33.65122008266701, 53.02968687410869, 0)","(32, 32)",0.19049340664479236,0,padded,False,"(2, 4)"
433,0012_1201,"(48.80663349351007, 48.838072091049824, 0)","(32, 32)",0.03896942050970281,0,padded,False,"(2, 4)"
434,0012_1202,"(44.17482993189596, 49.338273499051276, 0)","(32, 32)",0.23600517514023858,0,padded,False,"(2, 4)"
435,0012_1210,"(37.74940462291714, 47.64788884497479, 0)","(32, 32)",0.40747100038796613,0,padded,False,"(2, 4)"
436,0012_1211,"(62.26428619771669, 49.63275083184383, 0)","(32, 32)",0.015941317828470185,0,padded,False,"(2, 4)"
437,0012_1212,"(37.82892383822219, 52.432756458974836, 0)","(32, 32)",0.16471332347760823,0,padded,False,"(2, 4)"
438,0012_1220,"(77.17186195233599, 49.970059289856124, 0)","(32, 32)",0.0009582416621482275,0,padded,False,"(2, 4)"
439,0012_1221,"(34.34444714962305, 52.25767988737419, 0)","(32, 32)",0.17002817310598947,0,padded,False,"(2, 4)"
440,0012_1222,"(35.633094176986994, 54.60859534831844, 0)","(32, 32)",0.15745837244437236,0,padded,False,"(2, 4)"
441,0012_2002,"(33.80988895806312, 46.96244334738008, 0)","(32, 32)",0.1802414904410257,0,padded,False,"(2, 4)"
